home_team,away_team,week,play_type_nfl,play_type,yards_gained,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,td_team,td_player_name,interception,safety,fumble_lost,own_kickoff_recovery_td,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,fumble,complete_pass,lateral_recovery,passer,passing_yards,receiver,receiving_yards,rusher,rushing_yards,punt_returner_player_name,kickoff_returner_player_name,kicker_player_name,return_team,return_yards,special_teams_play,st_play_type,away_score,home_score,total_line,success,pass,rush,special,possession_team,desc
KC,DET,1,RUSH,run,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,F.Ragnow,0.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,DET,"(6:44) (Shotgun) 16-J.Goff Aborted. 77-F.Ragnow FUMBLES at KC 24, recovered by DET-16-J.Goff at KC 27. 16-J.Goff to KC 27 for no gain (56-G.Karlaftis)."
KC,DET,1,PASS,pass,10.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,10.0,J.Gibbs,10.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,DET,(6:01) (Shotgun) 16-J.Goff pass short left to 26-J.Gibbs pushed ob at KC 17 for 10 yards (32-N.Bolton).
KC,DET,1,PASS,pass,3.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,J.Goff,3.0,M.Jones,3.0,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,"(5:21) (Shotgun) 16-J.Goff pass short right to 0-M.Jones to KC 14 for 3 yards (22-T.McDuffie). FUMBLES (22-T.McDuffie), RECOVERED by KC-6-B.Cook at KC 7."
KC,DET,1,RUSH,run,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C.Edwards-Helaire,2.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,KC,(5:14) (Shotgun) 25-C.Edwards-Helaire left tackle to KC 9 for 2 yards (23-J.Jacobs).
KC,DET,1,RUSH,run,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,,,,3.0,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(4:38) (Shotgun) 15-P.Mahomes scrambles left end to KC 12 for 3 yards (34-A.Anzalone).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,N.Gray,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(4:00) (Shotgun) 15-P.Mahomes pass incomplete deep right to 83-N.Gray [97-A.Hutchinson].
KC,DET,1,PUNT,punt,0.0,,47.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,K.Raymond,,,DET,0.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,KC,"(3:54) 5-T.Townsend punts 47 yards to DET 41, Center-41-J.Winchester, fair catch by 11-K.Raymond."
KC,DET,1,RUSH,run,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Montgomery,5.0,,,,,0.0,0.0,,21,20,53.0,1.0,0.0,1.0,0.0,DET,(3:47) 5-D.Montgomery right end to DET 46 for 5 yards (56-G.Karlaftis; 93-M.Dickerson).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,M.Jones,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(3:06) 16-J.Goff pass incomplete deep left to 0-M.Jones.
KC,DET,1,SACK,pass,-3.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(3:01) (Shotgun) 16-J.Goff sacked at DET 43 for -3 yards (51-M.Danna).
KC,DET,1,PUNT,punt,0.0,,40.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,R.James,,,KC,1.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,DET,"(2:13) 3-J.Fox punts 40 yards to KC 17, Center-47-S.Daly. 17-R.James to KC 18 for 1 yard (42-J.Reeves-Maybin, 30-K.Dorsey)."
KC,DET,1,PASS,pass,25.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,25.0,R.Rice,25.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(2:02) (Shotgun) 15-P.Mahomes pass short right to 4-R.Rice to KC 43 for 25 yards (46-J.Campbell).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,R.James,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(1:54) (Shotgun) 15-P.Mahomes pass incomplete deep left to 17-R.James.
KC,DET,1,PASS,pass,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,3.0,R.Rice,3.0,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(1:48) (Shotgun) 15-P.Mahomes pass short left to 4-R.Rice to KC 46 for 3 yards (32-B.Branch).
KC,DET,1,PASS,pass,34.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,34.0,M.Valdes-Scantling,34.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(1:07) (Shotgun) 15-P.Mahomes pass deep middle to 11-M.Valdes-Scantling to DET 30 for 34 yards (23-J.Jacobs).
KC,DET,1,PASS,pass,26.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,26.0,J.Watson,26.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,"(:45) (No Huddle, Shotgun) 15-P.Mahomes pass deep left to 84-Ju.Watson pushed ob at DET 4 for 26 yards (2-C.Gardner-Johnson)."
KC,DET,1,PASS,pass,4.0,,,,,KC,B.Bell,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,4.0,B.Bell,4.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,"(:37) (Shotgun) 15-P.Mahomes pass short right to 81-B.Bell for 4 yards, TOUCHDOWN."
KC,DET,1,XP_KICK,extra_point,0.0,,33.0,good,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,H.Butker,,0.0,1.0,,21,20,53.0,1.0,0.0,0.0,1.0,KC,"7-H.Butker extra point is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
KC,DET,1,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,H.Butker,DET,0.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,KC,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback."
KC,DET,1,PASS,pass,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,5.0,S.LaPorta,5.0,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(:34) (Shotgun) 16-J.Goff pass short right to 87-S.LaPorta to DET 30 for 5 yards (97-F.Anudike-Uzomah).
KC,DET,1,PASS,pass,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,4.0,S.LaPorta,4.0,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(:29) (Shotgun) 16-J.Goff pass short left to 87-S.LaPorta to DET 34 for 4 yards (22-T.McDuffie).
KC,DET,1,PASS,pass,8.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,8.0,J.Reynolds,8.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,DET,"(:22) (Shotgun) 16-J.Goff pass short middle to 8-J.Reynolds to DET 42 for 8 yards (21-M.Edwards, 6-B.Cook)."
KC,DET,1,PASS,qb_spike,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,0.0,0.0,DET,(:10) (No Huddle) 16-J.Goff spiked the ball to stop the clock.
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,M.Jones,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(:09) (Shotgun) 16-J.Goff pass incomplete deep right to 0-M.Jones.
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,A.St. Brown,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(:05) (Shotgun) 16-J.Goff pass incomplete short right to 14-A.St. Brown (56-G.Karlaftis).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(:03) (Shotgun) 16-J.Goff pass incomplete deep right.
KC,DET,1,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,J.Fox,KC,0.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,DET,"3-J.Fox kicks 65 yards from DET 35 to end zone, Touchback."
KC,DET,1,RUSH,run,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,I.Pacheco,2.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,KC,(15:00) 10-I.Pacheco left end to KC 27 for 2 yards (79-J.Cominsky; 55-D.Barnes).
KC,DET,1,PASS,pass,10.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,10.0,I.Pacheco,10.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(14:24) (Shotgun) 15-P.Mahomes pass short left to 10-I.Pacheco to KC 37 for 10 yards (94-B.Jones). KC-10-I.Pacheco was injured during the play.
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(13:48) 15-P.Mahomes pass incomplete short left.
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,B.Bell,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(13:42) (Shotgun) 15-P.Mahomes pass incomplete short left to 81-B.Bell.
KC,DET,1,PASS,pass,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,2.0,N.Gray,2.0,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(13:38) (Shotgun) 15-P.Mahomes pass short right to 83-N.Gray to KC 39 for 2 yards (23-J.Jacobs) [97-A.Hutchinson].
KC,DET,1,PUNT,punt,0.0,,54.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,K.Raymond,,,DET,0.0,1.0,,21,20,53.0,1.0,0.0,0.0,1.0,KC,"(13:01) 5-T.Townsend punts 54 yards to DET 7, Center-41-J.Winchester, fair catch by 11-K.Raymond."
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,M.Jones,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(12:54) 16-J.Goff pass incomplete short right to 0-M.Jones.
KC,DET,1,RUSH,run,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,D.Montgomery,0.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,DET,"(12:50) 5-D.Montgomery right guard to DET 7 for no gain (56-G.Karlaftis).
Penalty on DET-72-H.Vaitai, Unnecessary Roughness, offsetting.
Penalty on KC-93-M.Dickerson, Unnecessary Roughness, offsetting."
KC,DET,1,PASS,pass,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,4.0,S.LaPorta,4.0,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(12:31) (Shotgun) 16-J.Goff pass short left to 87-S.LaPorta to DET 11 for 4 yards (20-J.Reid) [97-F.Anudike-Uzomah].
KC,DET,1,PUNT,punt,0.0,,47.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,R.James,,,KC,0.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,DET,"(11:52) 3-J.Fox punts 47 yards to KC 42, Center-47-S.Daly, fair catch by 17-R.James."
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,K.Toney,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(11:44) (Shotgun) 15-P.Mahomes pass incomplete deep middle to 19-K.Toney (46-J.Campbell).
KC,DET,1,RUSH,run,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C.Edwards-Helaire,4.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,KC,(11:39) (Shotgun) 25-C.Edwards-Helaire right guard to KC 46 for 4 yards (32-B.Branch; 94-B.Jones).
KC,DET,1,INTERCEPTION,pass,0.0,,,,,DET,B.Branch,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,P.Mahomes,,K.Toney,,,,,,,DET,50.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,"(11:04) (Shotgun) 15-P.Mahomes pass short right intended for 19-K.Toney INTERCEPTED by 32-B.Branch at 50. 32-B.Branch for 50 yards, TOUCHDOWN."
KC,DET,1,XP_KICK,extra_point,0.0,,33.0,good,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,R.Patterson,,0.0,1.0,,21,20,53.0,1.0,0.0,0.0,1.0,DET,"36-R.Patterson extra point is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
KC,DET,1,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,J.Fox,KC,0.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,DET,"3-J.Fox kicks 65 yards from DET 35 to end zone, Touchback."
KC,DET,1,PASS,pass,7.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,7.0,I.Pacheco,7.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(10:54) (Shotgun) 15-P.Mahomes pass short left to 10-I.Pacheco pushed ob at KC 32 for 7 yards (55-D.Barnes) [53-C.Harris].
KC,DET,1,RUSH,run,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,I.Pacheco,3.0,,,,,0.0,0.0,,21,20,53.0,1.0,0.0,1.0,0.0,KC,(10:20) (Shotgun) 10-I.Pacheco left guard to KC 35 for 3 yards (93-J.Paschal).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,J.Watson,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(9:37) 15-P.Mahomes pass incomplete deep middle to 84-Ju.Watson.
KC,DET,1,PASS,pass,6.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,6.0,R.James,6.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(9:30) (Shotgun) 15-P.Mahomes pass short right to 17-R.James to KC 41 for 6 yards (31-K.Joseph).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,S.Moore,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(8:56) (Shotgun) 15-P.Mahomes pass incomplete deep right to 24-S.Moore [97-A.Hutchinson].
KC,DET,1,PUNT,punt,0.0,,58.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,K.Raymond,,,DET,16.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,KC,"(8:48) 5-T.Townsend punts 58 yards to DET 1, Center-41-J.Winchester. 11-K.Raymond to DET 17 for 16 yards (27-C.Conner)."
KC,DET,1,RUSH,run,6.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Gibbs,6.0,,,,,0.0,0.0,,21,20,53.0,1.0,0.0,1.0,0.0,DET,(8:36) 26-J.Gibbs right end to DET 23 for 6 yards (38-L.Sneed).
KC,DET,1,PASS,pass,18.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,18.0,A.St. Brown,18.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,DET,(8:08) 16-J.Goff pass deep left to 14-A.St. Brown to DET 41 for 18 yards (22-T.McDuffie).
KC,DET,1,PASS,pass,12.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,12.0,S.LaPorta,12.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,DET,"(7:31) (Shotgun) 16-J.Goff pass short right to 87-S.LaPorta to KC 47 for 12 yards (2-J.Williams).
Penalty on KC-38-L.Sneed, Defensive Holding, declined."
KC,DET,1,RUSH,run,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,J.Gibbs,2.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,DET,(7:06) 26-J.Gibbs right tackle to KC 45 for 2 yards (91-D.Nnadi; 23-D.Tranquill).
KC,DET,1,PASS,pass,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,5.0,A.St. Brown,5.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,DET,(6:25) (Shotgun) 16-J.Goff pass short left to 14-A.St. Brown pushed ob at KC 40 for 5 yards (6-B.Cook).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,J.Reynolds,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,"(5:59) (No Huddle, Shotgun) 16-J.Goff pass incomplete short right to 8-J.Reynolds."
KC,DET,1,PUNT,punt,0.0,,30.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,KC,0.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,DET,"(5:56) 3-J.Fox punts 30 yards to KC 10, Center-47-S.Daly, downed by DET-25-W.Harris."
KC,DET,1,RUSH,run,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,I.Pacheco,3.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,KC,(5:44) 10-I.Pacheco right guard to KC 13 for 3 yards (55-D.Barnes).
KC,DET,1,RUSH,run,9.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,,,,9.0,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(5:10) (Shotgun) 15-P.Mahomes scrambles right end to KC 22 for 9 yards (94-B.Jones).
KC,DET,1,PASS,pass,9.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,9.0,I.Pacheco,9.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(4:28) (Shotgun) 15-P.Mahomes pass short right to 10-I.Pacheco to KC 31 for 9 yards (53-C.Harris).
KC,DET,1,RUSH,run,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,I.Pacheco,3.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,KC,(3:45) 10-I.Pacheco left tackle to KC 34 for 3 yards (55-D.Barnes).
KC,DET,1,PASS,pass,8.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,8.0,B.Bell,8.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(3:00) (Shotgun) 15-P.Mahomes pass short right to 81-B.Bell pushed ob at DET 17 for 8 yards (34-A.Anzalone).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,S.Moore,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(2:21) (Shotgun) 15-P.Mahomes pass incomplete short left to 24-S.Moore.
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P.Mahomes,,K.Toney,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,KC,(2:18) (Shotgun) 15-P.Mahomes pass incomplete short middle to 19-K.Toney.
KC,DET,1,FIELD_GOAL,field_goal,0.0,made,35.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,H.Butker,,0.0,0.0,,21,20,53.0,1.0,0.0,0.0,1.0,KC,"(2:14) 7-H.Butker 35 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
KC,DET,1,KICK_OFF,kickoff,0.0,,65.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,H.Butker,DET,0.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,KC,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback."
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,A.St. Brown,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(2:10) (Shotgun) 16-J.Goff pass incomplete short right to 14-A.St. Brown (20-J.Reid).
KC,DET,1,PASS,pass,20.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J.Goff,20.0,K.Raymond,20.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,DET,(2:01) (Shotgun) 16-J.Goff pass deep middle to 11-K.Raymond to DET 33 for 20 yards (6-B.Cook).
KC,DET,1,PASS,pass,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Goff,,A.St. Brown,,,,,,,,0.0,0.0,,21,20,53.0,0.0,1.0,0.0,0.0,DET,(1:21) 16-J.Goff pass incomplete short right to 14-A.St. Brown.
KC,DET,1,PUNT,punt,0.0,,44.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,R.James,,,KC,9.0,1.0,,21,20,53.0,0.0,0.0,0.0,1.0,DET,"(1:17) 3-J.Fox punts 44 yards to KC 23, Center-47-S.Daly. 17-R.James to KC 32 for 9 yards (30-K.Dorsey)."
KC,DET,1,RUSH,run,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C.Edwards-Helaire,4.0,,,,,0.0,0.0,,21,20,53.0,0.0,0.0,1.0,0.0,KC,"(1:06) (Shotgun) 25-C.Edwards-Helaire right tackle to KC 36 for 4 yards (34-A.Anzalone, 55-D.Barnes)."
KC,DET,1,PASS,pass,24.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,24.0,N.Gray,24.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(:31) (Shotgun) 15-P.Mahomes pass short right to 83-N.Gray to DET 40 for 24 yards (2-C.Gardner-Johnson). DET-32-B.Branch was injured during the play.
KC,DET,1,PASS,pass,7.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P.Mahomes,7.0,C.Edwards-Helaire,7.0,,,,,,,0.0,0.0,,21,20,53.0,1.0,1.0,0.0,0.0,KC,(15:00) (Shotgun) 15-P.Mahomes pass short left to 25-C.Edwards-Helaire to DET 33 for 7 yards (46-J.Campbell; 31-K.Joseph).
KC,DET,1,RUSH,run,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,C.Edwards-Helaire,4.0,,,,,0.0,0.0,,21,20,53.0,1.0,0.0,1.0,0.0,KC,(14:22) (Shotgun) 25-C.Edwards-Helaire left end to DET 29 for 4 yards (97-A.Hutchinson).
